period,date,deepen_usd_total,recover_usd_total,deepen_usd_inpos,deepen_usd_flat,min_dd_pct,min_dd_usd,bars,inpos_frac,ema_sep_ok_frac,nochop_ok_frac,corr_ok_frac,fomc_allow_frac,deepen_usd_ema_sep_bad,deepen_usd_nochop_bad,deepen_usd_corr_bad,deepen_usd_fomc_blocked
2023-2025,2025-02-27,0.0,0.0,0.0,0.0,-0.03357994796253705,-71.583499999997,276,0.0,0.0,0.20652173913043478,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-02-28,0.0,0.0,0.0,0.0,-0.03357994796253705,-71.583499999997,265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-02,0.0,0.0,0.0,0.0,-0.03357994796253705,-71.583499999997,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-03,26.891999999999825,22.711999999999534,26.891999999999825,0.0,-0.04126383527771982,-87.96349999999711,276,0.09420289855072464,0.17391304347826086,0.6956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-04,209.11999999999625,209.02999999999884,207.92999999999756,1.1899999999986903,-0.044298923857037265,-94.43349999999555,276,0.6340579710144928,1.0,0.9565217391304348,1.0,1.0,0.0,1.0629999999991924,0.0,0.0
2023-2025,2025-03-05,24.219500000000608,6.971500000001015,22.159500000001117,2.0599999999994907,-0.04452784553040756,-94.92149999999492,276,0.09420289855072464,1.0,0.2608695652173913,1.0,1.0,0.0,4.301500000000033,0.0,0.0
2023-2025,2025-03-06,29.743999999999687,11.704000000000633,27.273999999998523,2.470000000001164,-0.05213667655923848,-111.14149999999336,276,0.13043478260869565,1.0,0.29347826086956524,1.0,1.0,0.0,1.1500000000005457,0.0,0.0
2023-2025,2025-03-07,90.11999999999989,67.89000000000033,87.61700000000019,2.5029999999997017,-0.06344672070875368,-135.25149999999394,265,0.22641509433962265,1.0,0.37358490566037733,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-09,0.0,0.0,0.0,0.0,-0.06256480934412911,-133.37149999999292,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-10,0.0,0.0,0.0,0.0,-0.06256480934412911,-133.37149999999292,276,0.0,0.391304347826087,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-11,105.16100000000097,116.77800000000116,105.16100000000097,0.0,-0.06501821170422695,-138.60149999999248,276,0.4166666666666667,0.4673913043478261,0.6847826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-12,41.22200000000066,29.585000000000946,40.13500000000113,1.0869999999995343,-0.06569981660465207,-140.0544999999929,276,0.19927536231884058,1.0,0.42391304347826086,1.0,1.0,0.0,3.517000000000735,0.0,0.0
2023-2025,2025-03-13,211.86599999999635,289.85599999999613,211.86599999999635,0.0,-0.06678484904421356,-142.36749999999302,276,0.8659420289855072,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-14,138.21150000000125,130.27600000000166,138.00650000000132,0.20499999999992724,-0.03297973222262207,-70.30399999999281,253,0.525691699604743,1.0,0.6640316205533597,1.0,1.0,0.0,2.8099999999994907,0.0,0.0
2023-2025,2025-03-16,0.0,0.0,0.0,0.0,-0.029711500053825834,-63.33699999999226,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-17,36.391999999999825,44.701999999999316,36.391999999999825,0.0,-0.032635411508986745,-69.56999999999243,276,0.2971014492753623,1.0,0.34782608695652173,0.9565217391304348,1.0,0.0,0.0,2.393000000000029,0.0
2023-2025,2025-03-18,225.90700000000015,272.4269999999924,223.97999999999956,1.9270000000005894,-0.027014164763087045,-57.58699999999226,276,0.967391304347826,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-19,46.17700000000059,20.22699999999986,45.03700000000117,1.139999999999418,-0.016023877004409326,-34.457000000001244,276,0.10144927536231885,1.0,0.2826086956521739,1.0,0.8876811594202898,0.0,2.800000000000182,0.0,0.0
2023-2025,2025-03-20,50.50899999999638,41.901999999996406,50.50899999999638,0.0,-0.02318269996072797,-49.85100000000148,276,0.19202898550724637,1.0,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-21,17.264000000001943,9.374000000001615,15.90400000000136,1.360000000000582,-0.023734237184723783,-51.03700000000117,253,0.07114624505928854,0.6877470355731226,0.18972332015810275,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-23,0.0,0.0,0.0,0.0,-0.023695638879840608,-50.95400000000154,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-24,0.0,0.0,0.0,0.0,-0.023695638879840608,-50.95400000000154,276,0.0,0.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-25,10.004999999999654,10.974999999999454,8.899999999999636,1.1050000000000182,-0.023695638879840608,-50.95400000000154,276,0.08333333333333333,0.16304347826086957,0.5978260869565217,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-26,24.148000000000593,8.609999999999673,22.476500000000215,1.6715000000003783,-0.030470338946597564,-65.52200000000266,276,0.09057971014492754,0.3695652173913043,0.20652173913043478,0.8695652173913043,1.0,0.0,1.0100000000002183,11.52850000000035,0.0
2023-2025,2025-03-27,168.700000000003,213.77200000000312,168.700000000003,0.0,-0.03166084088034937,-68.08200000000261,276,0.8007246376811594,0.9021739130434783,0.9021739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-28,209.6260000000002,207.57900000000427,204.1189999999997,5.507000000000517,-0.017232369894122135,-37.710000000000036,253,0.7391304347826086,1.0,0.9407114624505929,1.0,1.0,0.0,6.690000000000509,0.0,0.0
2023-2025,2025-03-30,23.424000000000888,31.597000000000662,23.424000000000888,0.0,-0.007258524619417117,-15.883999999999105,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-03-31,189.54599999999164,181.77899999998954,188.9049999999911,0.6410000000005311,-0.015968388586056204,-34.943999999998596,276,0.7210144927536232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-01,43.17749999999933,50.87649999999985,43.01599999999962,0.16149999999970532,-0.009676408742498421,-21.75950000000057,276,0.3079710144927536,1.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-02,68.13749999999663,81.80249999999796,68.13749999999663,0.0,-0.017179682471525348,-38.729000000000724,276,0.26811594202898553,1.0,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-03,125.15300000000298,95.300000000002,125.15300000000298,0.0,-0.01924409670701277,-43.707000000000335,276,0.18478260869565216,0.5434782608695652,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-04,0.0,0.0,0.0,0.0,-0.013464307257428865,-30.579999999999927,253,0.0,0.0,0.23715415019762845,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-06,0.0,0.0,0.0,0.0,-0.013464307257428865,-30.579999999999927,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-07,0.0,0.0,0.0,0.0,-0.013464307257428865,-30.579999999999927,276,0.0,0.0,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-08,0.0,0.0,0.0,0.0,-0.013464307257428865,-30.579999999999927,276,0.0,0.0,0.5760869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-09,214.3089999999993,229.0929999999994,214.3089999999993,0.0,-0.017532717970937473,-40.14099999999962,276,0.4601449275362319,0.532608695652174,0.717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-10,361.79399999999987,377.5899999999997,361.79399999999987,0.0,-0.01829645405939384,-43.340000000000146,276,0.8369565217391305,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-11,358.9215000000004,353.97150000000147,353.70150000000103,5.219999999999345,-0.018912819005873382,-46.340000000001055,253,0.7944664031620553,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-13,0.0,0.0,0.0,0.0,-0.002005989601273628,-4.949999999998909,23,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-14,0.0,0.0,0.0,0.0,-0.002005989601273628,-4.949999999998909,276,0.0,1.0,0.010869565217391304,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-15,81.40500000000202,79.41500000000133,81.40500000000202,0.0,-0.011739318432548829,-29.05000000000109,276,0.3115942028985507,1.0,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-16,448.9360000000015,445.6660000000011,448.9360000000015,0.0,-0.016467409607200723,-43.029999999999745,276,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-17,107.51000000000022,70.07000000000062,107.51000000000022,0.0,-0.02444493865599162,-65.94999999999982,253,0.10276679841897234,1.0,0.3715415019762846,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-20,0.0,0.0,0.0,0.0,-0.017661885169946823,-47.649999999999636,23,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-21,398.64999999999964,434.8599999999997,398.64999999999964,0.0,-0.017965825271507252,-48.469999999999345,276,0.9710144927536232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-22,269.37000000000353,214.68000000000393,269.37000000000353,0.0,-0.024139272647845655,-70.72999999999956,276,0.3695652173913043,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-23,0.0,0.0,0.0,0.0,-0.02256934964233026,-66.1299999999992,276,0.0,0.03260869565217391,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-24,0.0,0.0,0.0,0.0,-0.02256934964233026,-66.1299999999992,275,0.0,0.0,0.6072727272727273,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-25,75.83000000000175,54.4900000000016,75.83000000000175,0.0,-0.03287623546114782,-96.32999999999993,253,0.11462450592885376,0.18972332015810275,0.2845849802371542,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-27,0.0,0.0,0.0,0.0,-0.029852427237481383,-87.46999999999935,23,0.0,0.0,0.13043478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-28,69.37999999999829,46.70999999999822,68.07999999999811,1.300000000000182,-0.04054838093157842,-118.80999999999949,276,0.16304347826086957,0.18478260869565216,0.5760869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-29,0.0,0.0,0.0,0.0,-0.037589417353792176,-110.13999999999942,275,0.0,0.4254545454545455,0.20363636363636364,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-04-30,0.0,0.0,0.0,0.0,-0.037589417353792176,-110.13999999999942,276,0.0,0.0,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-01,0.0,0.0,0.0,0.0,-0.037589417353792176,-110.13999999999942,276,0.0,0.0,0.05434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-02,0.0,0.0,0.0,0.0,-0.037589417353792176,-110.13999999999942,253,0.0,0.0,0.7944664031620553,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-04,0.0,0.0,0.0,0.0,-0.037589417353792176,-110.13999999999942,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-05,165.54399999999805,208.46399999999903,164.49399999999787,1.050000000000182,-0.037589417353792176,-110.13999999999942,276,0.4528985507246377,0.5869565217391305,0.8695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-06,566.2350000000024,547.6350000000002,559.1650000000018,7.0700000000006185,-0.03474271803362372,-106.18000000000029,276,0.9166666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-07,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,276,0.0,1.0,0.25,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2023-2025,2025-05-08,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,276,0.0,0.4782608695652174,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-09,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,253,0.0,0.0,0.7154150197628458,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-11,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,23,0.0,0.0,0.7391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-12,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,276,0.0,0.0,0.08695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-13,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,276,0.0,0.0,0.7717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-14,0.0,0.0,0.0,0.0,-0.028080806758764343,-85.82000000000062,276,0.0,0.0,0.13043478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-15,20.57000000000062,8.38000000000011,20.57000000000062,0.0,-0.03219378439751597,-98.39000000000033,276,0.028985507246376812,0.03260869565217391,0.41304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-16,84.77000000000044,39.31000000000131,73.27000000000044,11.5,-0.04694422448939528,-143.47000000000025,253,0.08695652173913043,0.33201581027667987,0.23715415019762845,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-18,0.0,0.0,0.0,0.0,-0.04694422448939528,-143.47000000000025,23,0.0,0.0,0.782608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-19,208.24999999999727,182.66999999999825,205.99999999999636,2.2500000000009095,-0.060235326453284777,-184.09000000000015,276,0.38768115942028986,0.9565217391304348,0.7608695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-20,153.0199999999959,245.65999999999713,153.0199999999959,0.0,-0.061593230765202955,-188.23999999999796,276,0.4420289855072464,0.8369565217391305,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-21,265.8680000000013,284.64600000000155,264.4850000000015,1.3829999999998108,-0.027976100884109623,-85.49999999999818,276,0.6485507246376812,1.0,0.782608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-22,98.0410000000038,118.05000000000382,93.76700000000437,4.2739999999994325,-0.018540138342636348,-56.66199999999844,276,0.286231884057971,1.0,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-23,284.29499999999916,305.67499999999654,284.29499999999916,0.0,-0.012948865310269508,-40.173000000000684,253,0.7351778656126482,1.0,0.7391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-25,19.362999999999374,7.039999999999054,19.362999999999374,0.0,-0.011436676702051174,-35.60599999999977,23,0.08695652173913043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-26,4.093000000000757,0.040000000000873115,4.093000000000757,0.0,-0.010477249827113844,-32.6190000000006,246,0.02032520325203252,1.0,0.1951219512195122,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-27,57.01300000000083,38.12300000000141,57.01300000000083,0.0,-0.018977187353552583,-59.082000000000335,276,0.08695652173913043,0.391304347826087,0.31521739130434784,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-28,0.0,0.0,0.0,0.0,-0.016544733478794482,-51.509000000000015,276,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-29,57.408000000003995,38.45100000000366,57.408000000003995,0.0,-0.023234383135415038,-72.33600000000115,276,0.16666666666666666,0.2826086956521739,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-05-30,0.0,0.0,0.0,0.0,-0.022633737585989522,-70.46600000000035,253,0.0,0.2727272727272727,0.04743083003952569,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-01,0.0,0.0,0.0,0.0,-0.022633737585989522,-70.46600000000035,23,0.0,0.0,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-02,254.45299999999588,316.0949999999957,254.45299999999588,0.0,-0.024008477132267947,-74.746000000001,276,0.8405797101449275,0.9130434782608695,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-03,51.01600000000053,16.970000000001164,51.01600000000053,0.0,-0.015395228954204199,-49.05000000000018,276,0.06521739130434782,1.0,0.20652173913043478,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-04,105.08900000000358,75.77600000000348,103.14300000000276,1.9460000000008222,-0.024300607774135452,-77.42299999999977,276,0.32971014492753625,1.0,0.5434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-05,89.9730000000036,69.71400000000267,76.17700000000241,13.796000000001186,-0.031290135879766146,-99.69200000000092,276,0.15217391304347827,1.0,0.22826086956521738,1.0,1.0,0.0,17.75300000000061,0.0,0.0
2023-2025,2025-06-06,0.5500000000001819,7.563000000000102,0.0,0.5500000000001819,-0.02901459235442505,-92.44200000000092,253,0.011857707509881422,0.616600790513834,0.2490118577075099,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-08,0.0,0.0,0.0,0.0,-0.026813435562257237,-85.429000000001,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-09,0.0,0.0,0.0,0.0,-0.026813435562257237,-85.429000000001,276,0.0,0.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-10,0.0,0.0,0.0,0.0,-0.026813435562257237,-85.429000000001,276,0.0,0.0,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-11,126.99499999999989,89.60799999999927,123.40200000000004,3.592999999999847,-0.03854802118735079,-122.81600000000162,276,0.286231884057971,0.782608695652174,0.45652173913043476,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-12,290.99099999999635,294.7609999999977,288.3309999999965,2.6599999999998545,-0.04047297407575279,-128.94900000000052,276,0.6920289855072463,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2025-06-13,300.7330000000011,340.6345000000024,300.7330000000011,0.0,-0.037364738554172994,-119.04600000000028,253,0.5968379446640316,1.0,0.9525691699604744,1.0,1.0,0.0,0.0,0.0,0.0
