period,peak_ts,trough_ts,recovery_ts,peak_equity,trough_equity,max_dd_pct,max_dd_usd,to_trough_bars,to_recovery_bars
2023-2025,2025-09-03 17:55:00+00:00,2025-09-03 18:00:00+00:00,2025-09-03 18:10:00+00:00,3193.470999999999,3191.3579999999997,-0.0006616624982658248,-2.1129999999993743,1.0,3.0
2023-2025,2025-04-01 03:00:00+00:00,2025-04-01 03:05:00+00:00,2025-04-01 03:35:00+00:00,2251.5305000000035,2250.0490000000036,-0.0006579968603578346,-1.481499999999869,1.0,7.0
2023-2025,2023-01-04 07:15:00+00:00,2023-01-04 07:20:00+00:00,2023-01-04 07:30:00+00:00,1016.9799999999996,1016.3199999999997,-0.0006489803142636363,-0.6599999999998545,1.0,3.0
2023-2025,2025-02-05 09:35:00+00:00,2025-02-05 09:40:00+00:00,2025-02-05 09:45:00+00:00,2118.580499999999,2117.213499999999,-0.0006452433598818086,-1.3670000000001892,1.0,2.0
2023-2025,2025-06-02 18:55:00+00:00,2025-06-02 19:05:00+00:00,2025-06-02 19:10:00+00:00,3165.432000000004,3163.3950000000045,-0.0006435140606398937,-2.0369999999993524,2.0,3.0
2023-2025,2025-01-21 02:10:00+00:00,2025-01-21 02:15:00+00:00,2025-01-21 02:25:00+00:00,1934.2554999999973,1933.0154999999975,-0.0006410735293241876,-1.2399999999997817,1.0,3.0
2023-2025,2025-04-10 22:15:00+00:00,2025-04-10 22:20:00+00:00,2025-04-10 22:25:00+00:00,2397.5800000000027,2396.045000000003,-0.0006402288974715065,-1.5349999999998545,1.0,2.0
2023-2025,2025-09-30 00:15:00+00:00,2025-09-30 00:20:00+00:00,2025-09-30 00:25:00+00:00,3451.3534999999965,3449.1534999999967,-0.0006374310831966934,-2.199999999999818,1.0,2.0
2023-2025,2025-04-01 03:35:00+00:00,2025-04-01 03:40:00+00:00,2025-04-01 03:50:00+00:00,2251.6740000000036,2250.2605000000035,-0.0006277551723740116,-1.4135000000001128,1.0,3.0
2023-2025,2025-09-30 03:45:00+00:00,2025-09-30 03:50:00+00:00,2025-09-30 03:55:00+00:00,3501.740499999997,3499.543499999996,-0.0006274022875198959,-2.197000000001026,1.0,2.0
2023-2025,2025-01-30 12:50:00+00:00,2025-01-30 12:55:00+00:00,2025-01-30 13:05:00+00:00,2026.179499999999,2024.9394999999993,-0.0006119892141834837,-1.2399999999997817,1.0,3.0
2023-2025,2025-04-21 06:25:00+00:00,2025-04-21 06:35:00+00:00,2025-04-21 06:40:00+00:00,2722.4700000000034,2720.830000000003,-0.0006023941494306406,-1.6400000000003274,2.0,3.0
2023-2025,2025-10-14 03:55:00+00:00,2025-10-14 04:00:00+00:00,2025-10-14 04:10:00+00:00,3785.2834999999955,3783.0164999999956,-0.0005988983387901214,-2.2669999999998254,1.0,3.0
2023-2025,2025-04-11 15:55:00+00:00,2025-04-11 16:00:00+00:00,2025-04-11 16:10:00+00:00,2463.170000000003,2461.7300000000023,-0.0005846125115198664,-1.4400000000005093,1.0,3.0
2023-2025,2025-03-28 05:35:00+00:00,2025-03-28 05:40:00+00:00,2025-03-28 05:45:00+00:00,2174.390500000004,2173.1205000000036,-0.0005840717203282608,-1.2700000000004366,1.0,2.0
2023-2025,2025-06-02 19:10:00+00:00,2025-06-02 19:30:00+00:00,2025-06-02 19:40:00+00:00,3165.8320000000053,3164.0150000000044,-0.0005739407523838169,-1.8170000000009168,4.0,6.0
2023-2025,2025-09-21 22:05:00+00:00,2025-09-21 22:20:00+00:00,2025-09-21 22:25:00+00:00,3247.8249999999985,3245.978999999999,-0.0005683803776371787,-1.845999999999549,3.0,4.0
2023-2025,2025-05-06 17:25:00+00:00,2025-05-06 17:35:00+00:00,2025-05-06 17:40:00+00:00,3017.5600000000027,3015.8500000000017,-0.0005666830154167357,-1.7100000000009459,2.0,3.0
2023-2025,2024-10-30 06:25:00+00:00,2024-10-30 06:30:00+00:00,2024-10-30 06:40:00+00:00,1759.0264999999943,1758.0364999999936,-0.0005628113050034633,-0.9900000000006912,1.0,3.0
2023-2025,2025-04-15 04:05:00+00:00,2025-04-15 04:10:00+00:00,2025-04-15 04:30:00+00:00,2467.800000000004,2466.4200000000037,-0.0005592025285680036,-1.3800000000001091,1.0,5.0
2023-2025,2023-10-26 04:25:00+00:00,2023-10-26 04:35:00+00:00,2023-10-26 04:50:00+00:00,1369.729999999997,1368.976999999997,-0.0005497433800822904,-0.7530000000001564,2.0,5.0
2023-2025,2025-10-08 05:25:00+00:00,2025-10-08 05:30:00+00:00,2025-10-08 05:35:00+00:00,3620.253499999996,3618.3034999999963,-0.0005386363137277472,-1.949999999999818,1.0,2.0
2023-2025,2025-09-15 16:00:00+00:00,2025-09-15 16:05:00+00:00,2025-09-15 16:10:00+00:00,3201.241999999998,3199.541999999998,-0.0005310438885907098,-1.699999999999818,1.0,2.0
2023-2025,2025-01-30 15:25:00+00:00,2025-01-30 15:35:00+00:00,2025-01-30 15:40:00+00:00,2044.8694999999996,2043.7894999999996,-0.0005281510629406849,-1.0799999999999272,2.0,3.0
2023-2025,2025-11-11 03:20:00+00:00,2025-11-11 03:30:00+00:00,2025-11-11 03:35:00+00:00,4232.700999999992,4230.500999999993,-0.0005197626763616681,-2.1999999999989086,2.0,3.0
2023-2025,2025-01-30 11:25:00+00:00,2025-01-30 11:35:00+00:00,2025-01-30 11:40:00+00:00,2022.7195,2021.6694999999988,-0.0005191031183517936,-1.0500000000010914,2.0,3.0
2023-2025,2025-04-16 00:40:00+00:00,2025-04-16 00:45:00+00:00,2025-04-16 00:50:00+00:00,2514.5600000000027,2513.2700000000027,-0.0005130122168490736,-1.2899999999999636,1.0,2.0
2023-2025,2025-03-31 04:40:00+00:00,2025-03-31 04:45:00+00:00,2025-03-31 04:50:00+00:00,2219.5565000000042,2218.4235000000044,-0.0005104623378588968,-1.1329999999998108,1.0,2.0
2023-2025,2025-06-02 13:45:00+00:00,2025-06-02 13:50:00+00:00,2025-06-02 13:55:00+00:00,3139.2650000000044,3137.6850000000045,-0.000503302524635485,-1.5799999999999272,1.0,2.0
2023-2025,2025-02-03 14:20:00+00:00,2025-02-03 14:25:00+00:00,2025-02-03 14:35:00+00:00,2063.4734999999996,2062.4435,-0.0004991583366589225,-1.0299999999997453,1.0,3.0
2023-2025,2025-04-16 18:40:00+00:00,2025-04-16 18:45:00+00:00,2025-04-16 18:50:00+00:00,2663.190000000003,2661.870000000003,-0.0004956461987314364,-1.319999999999709,1.0,2.0
2023-2025,2024-07-16 23:05:00+00:00,2024-07-16 23:10:00+00:00,2024-07-16 23:15:00+00:00,1723.6849999999974,1722.8449999999973,-0.00048732802107120943,-0.8400000000001455,1.0,2.0
2023-2025,2024-04-12 01:40:00+00:00,2024-04-12 01:45:00+00:00,2024-04-12 01:50:00+00:00,1613.0744999999945,1612.3014999999943,-0.0004792091127844289,-0.7730000000001382,1.0,2.0
2023-2025,2025-03-28 01:15:00+00:00,2025-03-28 01:20:00+00:00,2025-03-28 01:35:00+00:00,2151.0305000000035,2150.0135000000037,-0.00047279664328325754,-1.0169999999998254,1.0,4.0
2023-2025,2025-03-18 12:10:00+00:00,2025-03-18 12:15:00+00:00,2025-03-18 12:20:00+00:00,2135.7405000000053,2134.7635000000064,-0.00045745257909324266,-0.9769999999989523,1.0,2.0
2023-2025,2025-03-28 06:30:00+00:00,2025-03-28 06:35:00+00:00,2025-03-28 06:45:00+00:00,2182.496500000004,2181.5265000000045,-0.0004444451571855579,-0.9699999999993452,1.0,3.0
2023-2025,2023-01-09 02:05:00+00:00,2023-01-09 02:10:00+00:00,2023-01-09 02:15:00+00:00,1049.8249999999994,1049.3849999999993,-0.0004191174719596624,-0.44000000000005457,1.0,2.0
2023-2025,2024-04-12 06:50:00+00:00,2024-04-12 06:55:00+00:00,2024-04-12 07:00:00+00:00,1623.8274999999942,1623.1674999999943,-0.0004064471133786718,-0.6599999999998545,1.0,2.0
2023-2025,2025-03-28 05:45:00+00:00,2025-03-28 05:50:00+00:00,2025-03-28 05:55:00+00:00,2174.6735000000035,2173.7905000000037,-0.00040603796385974,-0.8829999999998108,1.0,2.0
2023-2025,2024-10-30 05:45:00+00:00,2024-10-30 05:50:00+00:00,2024-10-30 05:55:00+00:00,1752.4474999999936,1751.743499999994,-0.00040172387475212457,-0.7039999999997235,1.0,2.0
2023-2025,2025-09-29 11:45:00+00:00,2025-09-29 11:50:00+00:00,2025-09-29 11:55:00+00:00,3426.963499999997,3425.6134999999967,-0.00039393474718951715,-1.3500000000003638,1.0,2.0
2023-2025,2025-01-24 02:50:00+00:00,2025-01-24 03:00:00+00:00,2025-01-24 03:05:00+00:00,1995.6724999999976,1994.8924999999988,-0.00039084569236624844,-0.7799999999988358,2.0,3.0
2023-2025,2025-10-20 14:50:00+00:00,2025-10-20 14:55:00+00:00,2025-10-20 15:00:00+00:00,4101.5274999999965,4099.957499999997,-0.00038278421880622027,-1.569999999999709,1.0,2.0
2023-2025,2025-01-21 04:55:00+00:00,2025-01-21 05:00:00+00:00,2025-01-21 05:05:00+00:00,1947.2554999999973,1946.5214999999978,-0.0003769407763898336,-0.7339999999994689,1.0,2.0
2023-2025,2025-09-23 09:15:00+00:00,2025-09-23 09:20:00+00:00,2025-09-23 09:25:00+00:00,3388.3404999999975,3387.1004999999977,-0.00036596085901041686,-1.2399999999997817,1.0,2.0
2023-2025,2025-01-22 01:10:00+00:00,2025-01-22 01:15:00+00:00,2025-01-22 01:20:00+00:00,1973.8124999999989,1973.0924999999986,-0.00036477628954134644,-0.7200000000002547,1.0,2.0
2023-2025,2025-04-16 03:35:00+00:00,2025-04-16 03:40:00+00:00,2025-04-16 03:50:00+00:00,2538.3400000000033,2537.4300000000035,-0.0003585020131265937,-0.9099999999998545,1.0,3.0
2023-2025,2025-11-24 21:20:00+00:00,2025-11-24 21:25:00+00:00,2025-11-24 21:35:00+00:00,4396.145499999991,4394.572499999991,-0.0003578134527167931,-1.5730000000003201,1.0,3.0
2023-2025,2023-11-28 23:40:00+00:00,2023-11-28 23:50:00+00:00,2023-11-28 23:55:00+00:00,1408.9999999999961,1408.4999999999961,-0.00035486160397446564,-0.5,2.0,3.0
2023-2025,2025-01-02 16:40:00+00:00,2025-01-02 16:45:00+00:00,2025-01-02 16:50:00+00:00,1894.6404999999947,1893.976499999995,-0.0003504622644769917,-0.6639999999997599,1.0,2.0
2023-2025,2025-01-30 14:55:00+00:00,2025-01-30 15:00:00+00:00,2025-01-30 15:05:00+00:00,2041.179499999999,2040.5224999999998,-0.0003218727211395933,-0.6569999999992433,1.0,2.0
2023-2025,2025-04-16 18:30:00+00:00,2025-04-16 18:35:00+00:00,2025-04-16 18:40:00+00:00,2662.160000000003,2661.3100000000027,-0.00031928959942317814,-0.8500000000003638,1.0,2.0
2023-2025,2023-01-09 02:25:00+00:00,2023-01-09 02:30:00+00:00,2023-01-09 02:40:00+00:00,1053.9719999999993,1053.6549999999993,-0.0003007670032979526,-0.3170000000000073,1.0,3.0
2023-2025,2024-11-18 13:40:00+00:00,2024-11-18 13:45:00+00:00,2024-11-18 13:50:00+00:00,1772.4604999999945,1771.9304999999938,-0.0002990193575544975,-0.5300000000006548,1.0,2.0
2023-2025,2025-11-25 02:20:00+00:00,2025-11-25 02:30:00+00:00,2025-11-25 02:35:00+00:00,4421.439499999993,4420.132499999992,-0.0002956050851765646,-1.3070000000006985,2.0,3.0
2023-2025,2025-11-12 15:35:00+00:00,2025-11-12 15:40:00+00:00,2025-11-12 15:45:00+00:00,4297.995999999991,4296.73999999999,-0.0002922292156626316,-1.2560000000012224,1.0,2.0
2023-2025,2025-04-01 02:35:00+00:00,2025-04-01 02:40:00+00:00,2025-04-01 02:45:00+00:00,2249.0205000000033,2248.3655000000035,-0.00029123789667540034,-0.6549999999997453,1.0,2.0
2023-2025,2025-12-22 21:05:00+00:00,2025-12-22 21:10:00+00:00,2025-12-22 21:15:00+00:00,4472.246499999991,4470.95649999999,-0.00028844563912133747,-1.2900000000008731,1.0,2.0
2023-2025,2023-01-09 02:50:00+00:00,2023-01-09 02:55:00+00:00,2023-01-09 03:00:00+00:00,1056.9649999999992,1056.6679999999997,-0.00028099322115637815,-0.2969999999995707,1.0,2.0
2023-2025,2025-04-16 05:25:00+00:00,2025-04-16 05:30:00+00:00,2025-04-16 05:35:00+00:00,2564.580000000003,2563.9200000000033,-0.0002573520810424945,-0.6599999999998545,1.0,2.0
2023-2025,2025-12-22 23:55:00+00:00,2025-12-23 00:00:00+00:00,2025-12-23 00:05:00+00:00,4507.949499999989,4506.79649999999,-0.00025577038961910326,-1.1529999999984284,1.0,2.0
2023-2025,2025-09-19 19:00:00+00:00,2025-09-19 19:10:00+00:00,2025-09-19 19:15:00+00:00,3239.1819999999993,3238.3659999999986,-0.00025191545272873483,-0.816000000000713,2.0,3.0
2023-2025,2024-11-22 02:45:00+00:00,2024-11-22 02:50:00+00:00,2024-11-22 02:55:00+00:00,1837.888499999997,1837.4484999999966,-0.00023940516522114041,-0.4400000000005093,1.0,2.0
2023-2025,2025-04-10 22:25:00+00:00,2025-04-10 22:30:00+00:00,2025-04-10 22:35:00+00:00,2397.860000000003,2397.295000000003,-0.00023562676720079168,-0.5650000000000546,1.0,2.0
2023-2025,2025-11-12 18:30:00+00:00,2025-11-12 18:35:00+00:00,2025-11-12 18:40:00+00:00,4355.88599999999,4354.905999999991,-0.000224982931141815,-0.9799999999995634,1.0,2.0
2023-2025,2025-01-30 10:25:00+00:00,2025-01-30 10:30:00+00:00,2025-01-30 10:35:00+00:00,2021.5394999999996,2021.1024999999997,-0.00021617188286449096,-0.43699999999989814,1.0,2.0
2023-2025,2025-10-16 15:10:00+00:00,2025-10-16 15:15:00+00:00,2025-10-16 15:20:00+00:00,3850.2974999999956,3849.5744999999956,-0.00018777769769739994,-0.7229999999999563,1.0,2.0
2023-2025,2025-12-23 00:50:00+00:00,2025-12-23 00:55:00+00:00,2025-12-23 01:00:00+00:00,4525.316499999991,4524.566499999991,-0.00016573426411170544,-0.75,1.0,2.0
2023-2025,2025-01-22 04:20:00+00:00,2025-01-22 04:25:00+00:00,2025-01-22 04:30:00+00:00,1977.7924999999984,1977.4724999999987,-0.00016179654842440883,-0.31999999999970896,1.0,2.0
2023-2025,2024-04-12 07:00:00+00:00,2024-04-12 07:05:00+00:00,2024-04-12 07:10:00+00:00,1626.5914999999943,1626.3544999999942,-0.00014570345412479035,-0.23700000000008004,1.0,2.0
2023-2025,2025-09-30 01:55:00+00:00,2025-09-30 02:00:00+00:00,2025-09-30 02:05:00+00:00,3471.033499999997,3470.530499999997,-0.00014491361146462545,-0.5029999999997017,1.0,2.0
2023-2025,2025-10-08 05:00:00+00:00,2025-10-08 05:05:00+00:00,2025-10-08 05:10:00+00:00,3605.1034999999965,3604.5934999999963,-0.00014146611879528592,-0.5100000000002183,1.0,2.0
2023-2025,2023-01-04 06:20:00+00:00,2023-01-04 06:25:00+00:00,2023-01-04 06:30:00+00:00,1011.3629999999998,1011.2299999999996,-0.00013150570072295586,-0.13300000000026557,1.0,2.0
2023-2025,2023-01-04 02:40:00+00:00,2023-01-04 02:45:00+00:00,2023-01-04 02:50:00+00:00,1004.7799999999997,1004.6499999999996,-0.00012938155616171176,-0.13000000000010914,1.0,2.0
2023-2025,2025-11-11 00:35:00+00:00,2025-11-11 00:40:00+00:00,2025-11-11 00:45:00+00:00,4196.270999999993,4195.7309999999925,-0.00012868568307455863,-0.5400000000008731,1.0,2.0
2023-2025,2024-11-22 02:55:00+00:00,2024-11-22 03:00:00+00:00,2024-11-22 03:05:00+00:00,1837.8994999999957,1837.668499999996,-0.00012568695948811381,-0.23099999999976717,1.0,2.0
2023-2025,2025-05-23 16:35:00+00:00,2025-05-23 16:40:00+00:00,2025-05-23 16:45:00+00:00,3106.044000000004,3105.691000000005,-0.00011364938809599323,-0.352999999999156,1.0,2.0
2023-2025,2025-10-09 13:05:00+00:00,2025-10-09 13:10:00+00:00,2025-10-09 13:15:00+00:00,3654.2034999999973,3653.8204999999966,-0.00010481080213531335,-0.3830000000007203,1.0,2.0
2023-2025,2025-06-02 19:55:00+00:00,2025-06-02 20:00:00+00:00,2025-06-02 20:05:00+00:00,3169.5650000000037,3169.2650000000044,-9.465021225285586e-05,-0.2999999999992724,1.0,2.0
2023-2025,2025-05-06 16:35:00+00:00,2025-05-06 16:40:00+00:00,2025-05-06 16:45:00+00:00,2996.3800000000024,2996.110000000003,-9.010873120218754e-05,-0.26999999999952706,1.0,2.0
2023-2025,2025-04-16 05:10:00+00:00,2025-04-16 05:15:00+00:00,2025-04-16 05:20:00+00:00,2560.5400000000022,2560.3100000000027,-8.982480258057368e-05,-0.22999999999956344,1.0,2.0
2023-2025,2025-12-22 21:15:00+00:00,2025-12-22 21:25:00+00:00,2025-12-22 21:30:00+00:00,4472.639499999991,4472.2564999999895,-8.563176173748133e-05,-0.3830000000016298,2.0,3.0
2023-2025,2025-09-03 17:35:00+00:00,2025-09-03 17:40:00+00:00,2025-09-03 17:45:00+00:00,3189.9379999999996,3189.6879999999996,-7.837142916256035e-05,-0.25,1.0,2.0
2023-2025,2023-10-18 11:10:00+00:00,2023-10-18 11:20:00+00:00,2023-10-18 11:25:00+00:00,1288.9239999999972,1288.8239999999969,-7.758409339908567e-05,-0.1000000000003638,2.0,3.0
2023-2025,2025-10-16 19:55:00+00:00,2025-10-16 20:00:00+00:00,2025-10-16 20:05:00+00:00,3925.254499999994,3925.0144999999943,-6.114253228672872e-05,-0.23999999999978172,1.0,2.0
2023-2025,2025-01-22 05:30:00+00:00,2025-01-22 05:35:00+00:00,2025-01-22 05:40:00+00:00,1983.5524999999986,1983.442499999999,-5.5456056746505666e-05,-0.10999999999967258,1.0,2.0
2023-2025,2025-09-22 17:45:00+00:00,2025-09-22 17:50:00+00:00,2025-09-22 17:55:00+00:00,3333.2849999999985,3333.104999999998,-5.400078301143196e-05,-0.18000000000029104,1.0,2.0
2023-2025,2025-09-30 03:35:00+00:00,2025-09-30 03:40:00+00:00,2025-09-30 03:45:00+00:00,3493.8004999999966,3493.6134999999967,-5.35233766209009e-05,-0.18699999999989814,1.0,2.0
2023-2025,2025-09-19 20:40:00+00:00,2025-09-19 20:45:00+00:00,2025-09-19 21:00:00+00:00,3241.434999999998,3241.2719999999986,-5.0286370079755116e-05,-0.16299999999955617,1.0,4.0
2023-2025,2025-09-29 11:25:00+00:00,2025-09-29 11:30:00+00:00,2025-09-29 11:35:00+00:00,3419.8534999999965,3419.703499999997,-4.386152798641074e-05,-0.1499999999996362,1.0,2.0
2023-2025,2025-09-23 08:55:00+00:00,2025-09-23 09:00:00+00:00,2025-09-23 09:05:00+00:00,3368.610499999997,3368.480499999997,-3.859157952512682e-05,-0.13000000000010914,1.0,2.0
2023-2025,2025-09-22 06:15:00+00:00,2025-09-22 06:20:00+00:00,2025-09-22 06:25:00+00:00,3273.241999999999,3273.121999999999,-3.6660900721630085e-05,-0.11999999999989086,1.0,2.0
2023-2025,2025-09-29 11:35:00+00:00,2025-09-29 11:40:00+00:00,2025-09-29 11:45:00+00:00,3422.1134999999967,3422.0004999999965,-3.3020529564664614e-05,-0.11300000000028376,1.0,2.0
2023-2025,2025-05-06 19:55:00+00:00,2025-05-06 20:00:00+00:00,2025-05-06 20:10:00+00:00,3033.070000000003,3032.9700000000025,-3.296989518886129e-05,-0.1000000000003638,1.0,3.0
2023-2025,2024-07-16 19:45:00+00:00,2024-07-16 19:50:00+00:00,2024-07-16 19:55:00+00:00,1718.0519999999976,1718.0249999999976,-1.571547310563748e-05,-0.027000000000043656,1.0,2.0
2023-2025,2025-04-10 02:50:00+00:00,2025-04-10 02:55:00+00:00,2025-04-10 03:00:00+00:00,2341.9150000000027,2341.885000000003,-1.2810029398901968e-05,-0.02999999999974534,1.0,2.0
2026,2026-01-28 23:40:00+00:00,2026-01-29 01:10:00+00:00,2026-02-04 01:15:00+00:00,2348.3560000000025,2065.273000000004,-0.12054518139498371,-283.0829999999987,18.0,1747.0
2026,2026-01-26 09:35:00+00:00,2026-01-27 11:55:00+00:00,2026-01-27 20:55:00+00:00,1588.7440000000033,1402.0370000000048,-0.11751861848101275,-186.70699999999852,316.0,424.0
2026,2026-01-12 16:15:00+00:00,2026-01-14 14:50:00+00:00,2026-01-20 23:50:00+00:00,1208.1135000000004,1066.6994999999997,-0.11705357153942952,-141.41400000000067,559.0,2395.0
2026,2026-01-28 08:35:00+00:00,2026-01-28 15:10:00+00:00,2026-01-28 20:30:00+00:00,1858.757000000006,1655.9630000000043,-0.10910194285751229,-202.7940000000017,79.0,143.0
2026,2026-01-05 10:55:00+00:00,2026-01-06 09:20:00+00:00,2026-01-11 23:45:00+00:00,1071.3700000000008,962.0159999999996,-0.10206931312245171,-109.35400000000118,269.0,1882.0
2026,2026-02-09 20:55:00+00:00,2026-02-13 20:00:00+00:00,,2685.8930000000028,2487.080000000001,-0.07402119146220709,-198.81300000000192,1141.0,
2026,2026-01-12 00:55:00+00:00,2026-01-12 04:35:00+00:00,2026-01-12 13:55:00+00:00,1185.7194999999983,1115.2464999999966,-0.05943479887106684,-70.47300000000178,44.0,156.0
2026,2026-01-12 13:55:00+00:00,2026-01-12 14:30:00+00:00,2026-01-12 15:35:00+00:00,1189.2234999999991,1122.803499999999,-0.05585157037344124,-66.42000000000007,7.0,20.0
2026,2026-02-08 23:50:00+00:00,2026-02-09 02:05:00+00:00,2026-02-09 14:35:00+00:00,2577.953000000004,2441.0630000000046,-0.053100269865276495,-136.88999999999942,27.0,177.0
2026,2026-01-21 14:00:00+00:00,2026-01-21 14:15:00+00:00,2026-01-22 15:35:00+00:00,1317.0620000000008,1247.2119999999986,-0.05303470907216379,-69.85000000000218,3.0,307.0
2026,2026-01-23 05:50:00+00:00,2026-01-23 18:50:00+00:00,2026-01-25 23:55:00+00:00,1533.3290000000025,1456.9320000000025,-0.04982427124250555,-76.39699999999993,156.0,793.0
2026,2026-01-27 21:50:00+00:00,2026-01-28 00:05:00+00:00,2026-01-28 01:10:00+00:00,1626.9170000000058,1567.6370000000034,-0.03643701553306178,-59.280000000002474,27.0,40.0
2026,2026-01-21 06:30:00+00:00,2026-01-21 07:15:00+00:00,2026-01-21 14:00:00+00:00,1316.4435000000003,1269.7300000000005,-0.035484622013781664,-46.71349999999984,9.0,90.0
2026,2026-01-23 01:00:00+00:00,2026-01-23 03:20:00+00:00,2026-01-23 05:50:00+00:00,1530.1590000000024,1478.7220000000007,-0.03361546087694267,-51.43700000000172,28.0,58.0
2026,2026-02-04 07:55:00+00:00,2026-02-06 20:35:00+00:00,2026-02-08 23:05:00+00:00,2453.913000000003,2373.7530000000033,-0.03266619476729604,-80.15999999999985,728.0,1334.0
2026,2026-01-22 23:10:00+00:00,2026-01-22 23:35:00+00:00,2026-01-22 23:55:00+00:00,1511.6120000000037,1468.282000000002,-0.028664763179970576,-43.330000000001746,5.0,9.0
2026,2026-02-04 05:50:00+00:00,2026-02-04 06:30:00+00:00,2026-02-04 07:30:00+00:00,2452.900000000004,2383.6430000000028,-0.02823474254963565,-69.25700000000143,8.0,20.0
2026,2026-02-04 01:15:00+00:00,2026-02-04 01:40:00+00:00,2026-02-04 02:05:00+00:00,2377.4830000000047,2314.7130000000043,-0.02640187122263349,-62.77000000000044,5.0,10.0
2026,2026-02-09 16:45:00+00:00,2026-02-09 18:00:00+00:00,2026-02-09 19:35:00+00:00,2679.0930000000035,2615.773000000002,-0.0236348644858545,-63.32000000000153,15.0,34.0
2026,2026-01-22 19:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 20:15:00+00:00,1447.7120000000023,1416.282000000002,-0.021710119139718542,-31.43000000000029,7.0,12.0
2026,2026-01-26 02:45:00+00:00,2026-01-26 05:20:00+00:00,2026-01-26 09:35:00+00:00,1586.742000000003,1552.4770000000035,-0.021594562947220952,-34.26499999999942,31.0,82.0
2026,2026-01-05 05:30:00+00:00,2026-01-05 05:45:00+00:00,2026-01-05 06:05:00+00:00,1019.5200000000004,998.0830000000005,-0.02102656151914617,-21.436999999999898,3.0,7.0
2026,2026-01-21 01:55:00+00:00,2026-01-21 02:25:00+00:00,2026-01-21 03:10:00+00:00,1276.598500000001,1251.1935000000003,-0.019900540381334153,-25.405000000000655,6.0,15.0
2026,2026-01-28 20:50:00+00:00,2026-01-28 20:55:00+00:00,2026-01-28 21:10:00+00:00,1947.083000000005,1908.7430000000031,-0.019690994169227483,-38.340000000001965,1.0,4.0
2026,2026-01-28 01:50:00+00:00,2026-01-28 02:00:00+00:00,2026-01-28 02:35:00+00:00,1689.5570000000052,1657.3470000000061,-0.019064168891608335,-32.20999999999913,2.0,9.0
2026,2026-02-04 02:10:00+00:00,2026-02-04 03:00:00+00:00,2026-02-04 03:35:00+00:00,2398.2130000000043,2355.273000000004,-0.017904998430081198,-42.94000000000051,10.0,17.0
2026,2026-01-28 03:10:00+00:00,2026-01-28 03:40:00+00:00,2026-01-28 05:00:00+00:00,1738.047000000005,1708.797000000005,-0.01682923419217086,-29.25,6.0,22.0
2026,2026-01-28 01:10:00+00:00,2026-01-28 01:20:00+00:00,2026-01-28 01:40:00+00:00,1642.0170000000044,1615.007000000006,-0.01644928158478165,-27.0099999999984,2.0,6.0
2026,2026-01-23 00:05:00+00:00,2026-01-23 00:45:00+00:00,2026-01-23 01:00:00+00:00,1522.912000000003,1498.5520000000024,-0.01599567145048464,-24.360000000000582,8.0,11.0
2026,2026-01-22 20:25:00+00:00,2026-01-22 21:05:00+00:00,2026-01-22 21:35:00+00:00,1454.5620000000026,1432.3320000000012,-0.015282951156431523,-22.230000000001382,8.0,14.0
2026,2026-02-04 07:30:00+00:00,2026-02-04 07:40:00+00:00,2026-02-04 07:55:00+00:00,2453.3830000000044,2417.9670000000033,-0.014435577323231197,-35.41600000000108,2.0,5.0
2026,2026-01-21 03:10:00+00:00,2026-01-21 03:25:00+00:00,2026-01-21 04:00:00+00:00,1277.098500000001,1261.5735000000013,-0.012156462481163088,-15.524999999999636,3.0,10.0
2026,2026-01-05 09:45:00+00:00,2026-01-05 10:20:00+00:00,2026-01-05 10:55:00+00:00,1069.5840000000007,1057.773000000001,-0.01104261095902681,-11.810999999999694,7.0,14.0
2026,2026-01-28 06:20:00+00:00,2026-01-28 06:30:00+00:00,2026-01-28 06:55:00+00:00,1778.0170000000044,1759.4470000000047,-0.010444219599699878,-18.56999999999971,2.0,7.0
2026,2026-02-09 14:55:00+00:00,2026-02-09 15:20:00+00:00,2026-02-09 15:35:00+00:00,2603.5530000000044,2577.5960000000023,-0.009969837372237889,-25.957000000002154,5.0,8.0
2026,2026-01-05 08:50:00+00:00,2026-01-05 09:10:00+00:00,2026-01-05 09:25:00+00:00,1058.6270000000004,1048.1500000000015,-0.009896781397034982,-10.476999999998952,4.0,7.0
2026,2026-02-08 23:05:00+00:00,2026-02-08 23:10:00+00:00,2026-02-08 23:20:00+00:00,2462.863000000004,2438.9230000000052,-0.00972039451646256,-23.93999999999869,1.0,3.0
2026,2026-01-05 06:40:00+00:00,2026-01-05 07:10:00+00:00,2026-01-05 07:45:00+00:00,1043.3359999999993,1033.25,-0.00966706794359562,-10.08599999999933,6.0,13.0
2026,2026-01-26 01:35:00+00:00,2026-01-26 02:10:00+00:00,2026-01-26 02:25:00+00:00,1582.202000000002,1567.4620000000023,-0.009316130304474202,-14.739999999999782,7.0,10.0
2026,2026-01-22 16:40:00+00:00,2026-01-22 17:10:00+00:00,2026-01-22 17:25:00+00:00,1365.4220000000014,1353.1420000000026,-0.008993556570788264,-12.279999999998836,6.0,9.0
2026,2026-01-27 21:10:00+00:00,2026-01-27 21:30:00+00:00,2026-01-27 21:40:00+00:00,1610.297000000005,1595.8970000000054,-0.008942449746847658,-14.399999999999636,4.0,6.0
