iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
250,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
649,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
761,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
502,2.513022535647758,1.8515779890190864,0.24888575880827446,0.08663802944783214,2.608597343373499,-0.0477874038628705,150,30,5
83,2.513022535647758,1.8515779890190864,0.24888575880827446,0.08663802944783214,2.608597343373499,-0.0477874038628705,150,30,5
298,2.513022535647758,1.8515779890190864,0.24888575880827446,0.08663802944783214,2.608597343373499,-0.0477874038628705,150,30,5
253,2.513022535647758,1.8515779890190864,0.24888575880827446,0.08663802944783214,2.608597343373499,-0.0477874038628705,150,30,5
675,2.513022535647758,1.8515779890190864,0.24888575880827446,0.08663802944783214,2.608597343373499,-0.0477874038628705,150,30,5
60,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
67,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
186,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
337,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
571,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
602,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
589,2.503216366595912,1.8189197909315085,0.2408933887399931,0.08368006773567069,2.621075208672362,-0.05892942103822507,250,10,3
558,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
582,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
76,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
66,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
251,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
180,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
771,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
733,2.5018865471595704,1.8462225755331159,0.24758135164938455,0.08660609903607369,2.5974613548853114,-0.0477874038628705,200,30,5
328,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
307,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
89,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
0,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
474,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
84,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
262,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
352,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
511,2.484829174132404,1.8290798820751253,0.24338960606873816,0.08517167259963085,2.6002446623435,-0.05770774410554802,150,30,2
433,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
132,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
48,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
687,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
736,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
509,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
527,2.4795053746639826,1.8149503174228894,0.23991571366676445,0.08439637989804763,2.590201549727246,-0.05534808753163167,150,30,1
187,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
700,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
656,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
19,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
789,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
113,2.4772415924229714,1.816521098528646,0.24030275784286959,0.08403719257950834,2.6046278441323887,-0.06369312585470854,250,20,3
300,2.4740651170831827,1.8309307697419261,0.24384339275785827,0.08565564748075538,2.5902971545682436,-0.05811601874253036,250,20,5
401,2.4740651170831827,1.8309307697419261,0.24384339275785827,0.08565564748075538,2.5902971545682436,-0.05811601874253036,250,20,5
720,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
