iter,score,final_equity,cagr,vol,sharpe,max_drawdown,fast,slow,ema_fast,ema_slow,atr_n,sep_k,nochop_ema,nochop_lookback,nochop_min,htf_slope_on,htf_slope_ema,htf_slope_window,htf_slope_atr_mult,base_slope_on,base_slope_ema,base_slope_window
773,2.262502634541906,1.9584661401413244,0.2744308810880567,0.10228119070340645,2.422044542202618,-0.07977095383035593,25,150,50,120,20,0.4,15,20,12,False,30,3,0.03,True,100,30
608,2.261954233162764,1.9643850483650376,0.27581910765230067,0.10222946240239789,2.433867597872652,-0.08595668235494414,10,100,50,120,20,0.25,20,30,15,True,100,8,0.02,False,200,20
34,2.2616945868909455,2.1628551955713644,0.32089967346546566,0.11538095160909073,2.469807124227626,-0.10405626866834017,10,150,20,150,10,0.33,30,25,10,False,100,10,0.04,False,50,20
732,2.261454776055163,1.9110744377602817,0.2632176492377205,0.10012241311734058,2.383817549579811,-0.061181386762323986,25,100,80,250,20,0.4,15,30,10,False,100,4,0.015,False,100,20
43,2.260997482915056,2.05878677551921,0.2976077450095802,0.10877217802148097,2.4494976326966644,-0.09425007489080406,15,200,20,250,20,0.4,30,15,10,False,200,3,0.04,False,200,30
82,2.2608699063492166,1.9021508641544171,0.2610864392551153,0.0985380044855758,2.403414889098261,-0.0712724913745223,15,75,30,200,10,0.2,30,25,15,False,200,6,0.03,True,50,20
47,2.260680952752783,1.780076004810079,0.2312668748310469,0.08924412767835654,2.3757881491514206,-0.05755359819931882,25,50,50,150,14,0.15,15,15,10,True,100,4,0.01,False,50,30
828,2.260425810135694,1.7984302923823587,0.2358321101717069,0.09074786569786585,2.3786948965441437,-0.05913454320422473,20,50,50,150,20,0.4,30,30,13,True,50,8,0.04,True,200,10
770,2.2601557978136264,1.8475423079813043,0.24790302053492286,0.09495667871520753,2.3797378454793825,-0.05979102383287804,30,200,80,200,20,0.3,15,30,15,True,100,6,0.015,True,50,20
896,2.2592850117444416,1.9333650760112888,0.26851365994591503,0.10016355601907195,2.424648547854163,-0.0826817680548606,30,200,80,120,20,0.3,30,20,14,False,100,8,0.015,False,100,30
59,2.258819486503194,2.138230528101412,0.3154541749848201,0.1136890883865601,2.46852070372888,-0.10485060861284301,25,125,20,150,14,0.33,20,30,12,False,50,6,0.015,False,100,10
716,2.258413247976952,1.9098425715682161,0.26292382261008806,0.09812106126166979,2.428046925853844,-0.08481683893844605,10,75,30,250,20,0.3,30,15,10,False,50,4,,True,200,20
846,2.258154287895037,1.919141594381914,0.2651388538697381,0.09835501524974531,2.4403228255679434,-0.09108426883645315,20,150,50,200,20,0.2,15,30,12,True,100,6,0.04,True,100,10
522,2.2578006710067253,1.9673278088392636,0.2765083105823132,0.10187249782403883,2.447338540663577,-0.09476893482842574,10,75,50,150,20,0.25,15,30,11,False,100,10,0.01,False,100,20
489,2.257795848769059,1.8677649430544172,0.2528137814400604,0.09619355095257567,2.3911964668418895,-0.06670030903641533,15,125,50,120,20,0.15,30,30,14,True,30,3,0.04,True,50,30
635,2.2563102179866332,1.9016057888773734,0.26095605243364384,0.09875700813180474,2.3972546187746047,-0.07047220039398572,20,125,80,250,20,0.15,20,25,15,False,100,6,0.01,True,200,30
208,2.25610826706869,1.7781424638613388,0.23078419917357929,0.08880670608756401,2.3826335669528946,-0.0632626499421024,25,150,30,250,20,0.35,20,20,14,True,50,8,0.015,True,50,10
278,2.25567338886425,2.0672343149617984,0.2995261097486899,0.10875885604827748,2.463368333765509,-0.10384747245062942,30,125,30,150,10,0.33,20,30,14,True,50,6,,True,200,30
579,2.253801697221677,1.8034122965390162,0.23706613353138728,0.09097893179710521,2.383854188479919,-0.06502624562912096,15,50,80,200,20,0.15,30,20,12,True,100,6,0.01,False,50,10
502,2.253445091312787,1.939652241632624,0.2700003584252897,0.10008894909007066,2.4380823915665166,-0.09231865012686502,20,125,20,150,14,0.35,20,20,14,False,200,4,0.01,True,100,10
547,2.2528572265183877,1.9656000519318109,0.27610374490521394,0.10269392573803209,2.4254954892115377,-0.08631913134657498,20,150,30,120,20,0.3,30,25,10,True,30,6,0.04,True,200,30
202,2.252496665835516,1.831611303064229,0.24401016705839673,0.09296762709954029,2.395034618679257,-0.07126897642187058,10,150,80,200,10,0.25,30,30,11,True,200,3,0.03,True,50,20
654,2.2511440145379997,1.8775695238286305,0.2551824467555073,0.09738165899109921,2.382602876856313,-0.06572943115915653,10,50,30,150,14,0.15,20,30,15,False,100,3,0.03,True,50,30
249,2.250906972572215,1.892865501410726,0.25886202754802645,0.09859780220162176,2.3841105465968253,-0.06660178701230524,15,200,50,150,10,0.27,30,15,11,True,30,8,0.03,True,200,10
76,2.250482525230123,1.931756429760367,0.2681327740448176,0.10067706802657717,2.409810019809227,-0.07966374728955206,10,75,30,150,14,0.33,20,20,11,False,50,3,0.015,False,100,10
316,2.248797006792058,2.0641324286623792,0.2988222808169838,0.10968104380492308,2.4386346674205077,-0.09491883031422466,15,125,30,200,14,0.35,15,30,12,False,50,3,0.01,False,50,20
108,2.2485814292726802,1.8472347021106894,0.24782805844046463,0.09470460505223081,2.385187676215525,-0.06830312347142231,25,200,80,200,20,0.4,15,30,12,True,200,6,0.04,False,200,30
477,2.248319792544046,2.0579524967059157,0.2974180145459888,0.10985798513028239,2.4250370937470604,-0.08835865060150716,15,200,50,200,10,0.2,20,20,10,False,100,4,0.02,True,200,30
771,2.248213377016838,2.110882685493773,0.3093592836523926,0.11285609935298067,2.4447543164301324,-0.09827046970664721,15,150,20,250,10,0.25,15,30,12,False,50,6,0.01,True,200,30
21,2.2475796884212484,1.7637356274381129,0.22717716971109447,0.08784033002618616,2.374464722646656,-0.06344251711270377,10,50,50,150,10,0.3,30,15,12,False,100,8,0.03,True,50,20
135,2.2462041846509373,1.8846500339929118,0.2568880979716488,0.0974417758901062,2.395126289934115,-0.07446105264158875,10,200,80,120,20,0.25,30,20,15,False,100,4,0.04,True,200,20
690,2.2457095302427135,1.8498108613301092,0.24845561002702432,0.09515422089719773,2.3796479499329353,-0.06696920984511101,15,150,80,200,14,0.4,30,25,11,True,30,3,0.02,True,200,10
525,2.244973071582266,1.8842631482225338,0.25679500547289114,0.09724547570111286,2.399003650999527,-0.07701528970863036,30,150,80,200,14,0.2,30,30,13,True,100,10,0.04,True,200,30
381,2.244532304113214,1.7531676859136955,0.2245192898481876,0.08751552102746289,2.358175116448661,-0.056821406167723576,10,50,80,250,20,0.35,30,25,15,False,30,3,0.02,False,50,20
474,2.2444596223190576,1.820030178729122,0.2411666313493288,0.09295989127131613,2.3706097795459256,-0.06307507861343387,15,150,30,250,10,0.4,20,15,12,False,50,4,0.015,True,200,10
460,2.2436062840304043,1.8685434268475594,0.25300214356037243,0.09686777274398319,2.376777287302159,-0.06658550163587729,20,200,50,150,14,0.27,20,20,15,False,100,6,0.02,False,50,30
40,2.24278439017809,1.7774253911495543,0.23060510886836183,0.08913634241765128,2.372520655583115,-0.06486813270251235,10,50,50,120,14,0.25,15,20,13,True,100,10,0.01,False,200,10
382,2.2425040292064975,1.944503178621761,0.27114533429229715,0.10239275584366267,2.3943048924833072,-0.07590043163840487,15,125,80,250,10,0.2,15,30,11,True,100,3,0.015,False,100,10
733,2.2417840825601227,2.075286129114441,0.3013499498138317,0.11146207420157223,2.41887809055098,-0.08854700399542859,25,200,80,150,20,0.25,30,25,10,True,200,8,,True,200,30
646,2.2415711144215207,1.885781778892479,0.2571603484464229,0.09795102222996006,2.3853967980801554,-0.07191284182931723,10,50,30,150,14,0.33,30,30,13,False,50,8,,False,200,10
371,2.2410800156337314,1.8954780569325984,0.2594885980779318,0.09932079384905979,2.3724859148664836,-0.06570294961637613,25,100,80,150,10,0.35,20,30,10,True,50,10,,False,100,20
587,2.239373535965411,2.01488440545974,0.28755598265225313,0.10657412947417433,2.424828739459608,-0.09272760174709826,10,100,20,250,14,0.3,20,30,10,False,50,3,0.01,True,50,30
240,2.2384101263740357,1.9012818150153372,0.26087854370385677,0.10005574891687587,2.3668158527139234,-0.06420286316994395,15,150,50,250,14,0.33,30,20,11,True,50,8,,True,50,30
747,2.2373761222297874,1.83383126757727,0.24455392551784616,0.09393968493218399,2.3758734347955133,-0.06924865628286281,10,50,50,250,14,0.2,20,30,14,False,30,8,0.015,True,50,10
267,2.2349758803515494,1.992703884054786,0.28242429944985625,0.10446014214213246,2.4335350941257476,-0.09927960688709914,25,150,30,250,10,0.3,30,30,10,True,200,6,,True,100,10
93,2.2345620322128195,2.015073111607741,0.28759948639006594,0.10734011781725086,2.4086031235846277,-0.08702054568590412,20,125,50,200,10,0.3,15,30,10,False,30,4,0.04,False,50,20
252,2.234042337401873,1.8285990975937314,0.24327168293068802,0.09386524119386365,2.366700458391269,-0.066329060494698,20,75,50,120,20,0.33,30,15,12,True,100,8,0.015,True,200,10
832,2.233375223330765,2.0551541256663337,0.2967812538365171,0.10927889438128133,2.4328159482647265,-0.0997203624669808,20,150,50,200,10,0.15,15,30,14,False,50,10,0.04,False,200,10
248,2.2332304646121326,1.748011042332537,0.22321865446649047,0.08815980290409796,2.3295307996648753,-0.048150167526371246,25,50,80,250,14,0.15,30,15,10,True,100,6,0.015,False,100,10
20,2.233136797509421,1.917137762082108,0.2646621210236906,0.09979737274103041,2.402708947577625,-0.08478607503410174,15,75,20,250,14,0.27,30,25,13,True,200,6,0.015,False,50,30
514,2.2330527306937564,2.0165514193491476,0.28794020085568905,0.10708116523856039,2.416639715944251,-0.09179349262524727,20,125,30,200,14,0.35,15,30,15,True,30,10,,False,50,10
408,2.233038361812417,1.903708357286212,0.26145887379849997,0.09846767735203317,2.408058727284617,-0.0875101827360999,20,100,30,250,14,0.15,30,15,12,False,100,10,0.02,True,100,30
31,2.2324942769127496,1.9398687064354279,0.27005149001650053,0.1009478819174724,2.418594760991856,-0.09305024203955303,30,200,20,250,10,0.25,20,30,12,True,50,6,0.04,True,200,20
466,2.2309053546144826,1.9299449813050387,0.2677036270392783,0.10062398676151384,2.4076650996787037,-0.08837987253211055,20,100,20,120,10,0.35,30,15,10,True,200,3,0.02,False,100,30
354,2.2294781342073007,2.0223935736176766,0.289285117202015,0.10629489914273314,2.4435444610094867,-0.10703316340109292,25,150,20,250,14,0.25,20,25,15,True,50,10,,False,100,20
383,2.2286979941830767,2.057935299121989,0.29741410297953697,0.11124618827225037,2.3961282677771014,-0.08371513679701237,15,200,80,120,10,0.15,20,25,10,False,200,10,,True,200,30
639,2.2280667045684694,1.8687871949521397,0.25306111543429477,0.09711953472657923,2.3713523058316364,-0.07164280063158346,20,200,20,120,10,0.3,20,15,12,True,50,10,0.015,True,200,20
570,2.2280452343571056,1.918792662746283,0.26505586223909394,0.10030497836328357,2.3941565144961725,-0.08305564006953348,15,100,80,200,14,0.33,15,30,11,True,200,8,,True,200,30
73,2.2264381398036637,1.7864583984230595,0.23285775613142756,0.09172219591823544,2.328123888982085,-0.05084287458921055,25,50,50,250,10,0.2,30,30,14,False,200,3,0.01,True,50,20
556,2.2263780893164995,1.9810477730122646,0.27971289717390246,0.10671442292104387,2.3645258198855537,-0.06907386528452697,25,150,50,120,20,0.3,30,20,11,True,200,3,0.015,False,50,20
549,2.22606587169295,1.8131412828741078,0.23946969788323447,0.09095215592803091,2.4058676746383947,-0.08990090147272223,30,200,80,150,10,0.33,15,20,14,False,200,4,,False,50,30
813,2.224979396749327,1.8700948384056852,0.2533773739182834,0.09733694351941018,2.3688683235481918,-0.07194446339943239,10,50,30,250,20,0.2,20,30,13,True,100,4,,False,100,20
779,2.223864015380687,1.8372306503359737,0.2453857559972783,0.09493110910443124,2.3590843782951367,-0.06761018145722497,20,50,20,150,20,0.25,20,25,15,True,30,3,0.015,True,50,30
328,2.2213585844281045,2.129066302033637,0.3134173654294279,0.11611291744192964,2.406041819022693,-0.09234161729729418,15,200,20,200,14,0.35,15,30,12,False,30,4,0.01,True,200,10
391,2.22121944615234,1.8183170998622218,0.24074503475578846,0.09317998505132206,2.361584757075225,-0.07018265546144242,30,100,20,250,20,0.25,15,15,11,True,30,6,,False,50,30
360,2.2211491442177467,1.8152826796777413,0.23999762636646182,0.09361637413532696,2.3445736986148114,-0.06171227719853234,30,75,30,150,14,0.33,20,20,15,True,200,10,0.01,False,100,10
194,2.2210449444446088,1.7965583943000956,0.23536788344863036,0.09242314592700632,2.333171252800616,-0.05606315417800356,20,50,50,250,10,0.25,20,20,10,False,200,3,0.01,True,200,30
113,2.2199463699816926,1.821945684862522,0.24163774594358434,0.09416705060876873,2.3454523523729978,-0.06275299119565247,25,75,80,150,10,0.3,15,30,12,True,100,8,0.02,True,200,20
349,2.2185281998717024,1.897568350387136,0.2599895168070796,0.098423322990502,2.397260489992364,-0.08936614506033091,30,125,50,150,14,0.33,20,30,10,True,50,10,0.02,True,50,20
172,2.216266893043424,1.8812260525862976,0.25606379438831284,0.09707879792330251,2.396959756518948,-0.09034643173776202,30,100,20,150,10,0.35,20,30,14,True,30,4,0.04,False,100,10
130,2.2160867067628214,1.9672969805639509,0.27650109392875977,0.10458018853604638,2.386594451207605,-0.085253872222392,25,100,20,150,20,0.35,15,30,12,True,50,10,0.04,False,100,20
797,2.2157754804564798,1.8633310332877924,0.25173999354005017,0.09687377734542252,2.3662345867446457,-0.07522955314408308,20,75,50,150,14,0.3,20,25,14,True,200,8,,True,200,10
666,2.215621370696626,1.914561556824487,0.26404874639292775,0.09878880904144788,2.42131123088793,-0.10284493009565188,30,200,30,120,10,0.25,20,20,11,True,100,6,0.04,True,200,20
670,2.215116435285183,1.9434349734512342,0.27089336069750103,0.10265311568486833,2.3865615325358855,-0.08572254862535134,20,125,80,150,10,0.3,30,30,12,False,50,6,0.015,False,200,20
377,2.2150352193056673,1.8717223759165948,0.25377080258531226,0.09737915278196133,2.3711033579679133,-0.07803406933112311,10,75,30,250,20,0.2,20,20,11,True,50,8,0.03,True,200,10
422,2.2149950683150452,1.998325224392849,0.2837282924169151,0.10538310776473542,2.4227853964707067,-0.10389516407783084,25,125,30,120,10,0.3,15,30,12,True,50,4,0.03,False,100,20
438,2.2149514329330557,1.8196736820333643,0.24107891677938253,0.09360289408560549,2.354210238625527,-0.06962940284623553,20,125,50,200,14,0.4,30,25,14,True,30,6,0.04,False,100,30
678,2.2139931232027954,1.919111755834694,0.2651317572988525,0.10156810357777518,2.3662327790668516,-0.0761198279320281,25,75,50,120,20,0.15,30,30,15,False,100,10,0.03,True,200,30
605,2.211062899119667,2.07099951386067,0.30037954018182367,0.11200830537318754,2.4009672757366958,-0.0949521883085146,15,200,30,150,14,0.25,20,20,11,False,100,4,0.015,False,50,20
163,2.210893445839014,1.9870722676382908,0.28111556273739047,0.10602609513266696,2.3895183370166766,-0.08931244558883134,30,200,50,120,10,0.2,30,25,11,False,50,6,0.015,True,100,10
429,2.2107816224352845,1.863484671875642,0.25177722846737316,0.09738463816214515,2.354636428480766,-0.07192740302274081,20,75,50,120,14,0.33,30,30,15,False,100,8,0.015,True,50,20
870,2.209800686717416,1.7412001808852302,0.22149701916658882,0.08752158262069691,2.3297808769792576,-0.059990095130920906,10,100,80,250,10,0.27,20,15,12,False,100,10,0.03,True,50,20
90,2.2097319235480786,1.9157874949767848,0.26434069857632436,0.10088602963811573,2.3753426125253645,-0.08280534448864296,10,75,50,150,14,0.15,15,25,11,True,30,3,,False,50,30
781,2.209286057703051,1.953284707672008,0.2732134196695979,0.10412200214439687,2.371873638813629,-0.08129379055528907,25,75,30,120,20,0.4,30,25,10,False,30,8,,False,200,20
28,2.2091565018673966,1.8220798556696267,0.24167073309613074,0.09362046352788364,2.3588757481451674,-0.0748596231388855,10,75,80,200,20,0.3,15,20,11,False,30,10,,True,200,20
652,2.2074311090293923,1.9120138115251866,0.2634416287680301,0.09992651243219218,2.390068573248265,-0.0913187321094363,30,125,30,150,20,0.3,20,20,14,True,100,10,0.015,True,100,20
283,2.2062636566586455,2.0938792720472024,0.3055443237173121,0.11415985269451653,2.3925703488482846,-0.09315334609481962,20,200,50,200,14,0.35,15,30,11,False,50,3,0.01,False,100,20
854,2.205677856101909,1.9064563798473413,0.26211551821392987,0.10076261246201783,2.3606499368076337,-0.07748604035286222,25,75,30,200,14,0.27,15,20,10,False,200,10,0.02,False,100,20
78,2.205673647672736,1.9188659089685196,0.26507328428378085,0.10094253663243191,2.3798086758996306,-0.08706751411344749,30,150,20,120,10,0.25,30,25,14,True,30,6,0.03,True,100,10
518,2.205195068641076,1.891909780058937,0.25863267831020376,0.09864203596500783,2.3812385243542002,-0.08802172785656204,25,150,30,250,14,0.3,30,15,12,False,200,3,0.01,False,200,10
719,2.2045673733244713,1.8770638415645422,0.25506047381971775,0.09843481120666983,2.35717152527261,-0.07630207597406935,15,150,80,120,10,0.15,15,25,13,True,30,10,0.03,False,200,10
2,2.2042185160360788,1.9230034905040276,0.266056742939343,0.10129272965787915,2.3796035385302994,-0.08769251124711042,15,150,30,200,20,0.35,30,25,15,True,30,4,0.01,True,200,20
598,2.2029286058809547,1.9407390640469084,0.2702570421520367,0.10301048886437869,2.3737768123518883,-0.08542410323546679,10,100,30,150,20,0.35,15,20,11,True,30,8,,True,50,30
103,2.2026824405690317,2.1255351636615587,0.31263105107528366,0.1141080369351162,2.441047693574894,-0.11918262650293121,25,125,30,120,14,0.25,30,30,10,False,50,8,,False,100,20
53,2.2022996214100923,1.85785182912608,0.25041080141220884,0.09656191432638668,2.3625619446564703,-0.0801311616231889,30,125,30,250,20,0.2,30,25,15,False,50,8,0.02,True,50,20
849,2.2016993590670806,1.8831111826787976,0.256517747018032,0.09815873521329191,2.375346008049098,-0.08682332449100849,25,125,30,120,20,0.35,30,15,13,False,200,3,0.01,True,200,30
58,2.199783078905858,1.8375990922473455,0.24547585478378342,0.09599974706334474,2.334639702862563,-0.06742831197835242,20,50,20,120,14,0.25,15,15,10,False,200,3,0.01,True,100,20
462,2.198915451097453,1.8810617210246878,0.25602420841223106,0.09885435713461542,2.3553496023108482,-0.07821707560669766,10,75,50,150,14,0.15,20,20,11,False,100,3,0.03,False,100,10
648,2.1988508661633652,1.7503787201278207,0.22381614654041626,0.08867110319225703,2.322114420834808,-0.06163177733572123,10,50,80,150,10,0.27,20,25,14,False,50,3,0.04,True,200,20
544,2.198825820579244,1.7850167953629383,0.2324987388589701,0.0912504116204301,2.3364967637124026,-0.06883547156657943,15,50,50,150,10,0.3,15,20,12,False,200,8,0.04,False,200,20
134,2.194962503345125,1.820437407561119,0.24126681491916813,0.09423774489759662,2.3405890354109853,-0.07281326603293004,10,50,20,120,10,0.15,20,20,14,False,100,10,0.015,False,200,10
874,2.1946083024603684,1.7592213623803343,0.22604306280253805,0.0892635086306788,2.3276611497966253,-0.06652642366812855,25,100,80,200,20,0.27,15,30,13,True,200,6,0.04,True,200,10
492,2.1944878614351673,1.9775337545918008,0.27889347907106754,0.10562309714109439,2.3817933820760557,-0.09365276032044434,10,125,50,200,14,0.15,20,20,10,False,100,8,0.04,False,200,10
694,2.19388852509248,1.9178532291191004,0.2648323747248904,0.10134620162393636,2.368853209738005,-0.08748234232276242,15,200,50,200,14,0.15,30,25,14,False,50,3,0.015,True,50,30
407,2.190450904389529,1.9326611700728362,0.26834701813010153,0.10224745457013898,2.3760099508587995,-0.09277952323463534,15,75,20,150,20,0.25,20,30,15,True,200,8,0.01,False,200,30
809,2.1904152588819636,1.8838861507222007,0.2567042805362576,0.10039406829557615,2.3261454663882626,-0.06786510375314958,15,100,80,250,14,0.27,20,30,12,False,100,3,0.04,False,50,10
169,2.189092734137584,2.0419341655749443,0.2937655748023469,0.11140194634258041,2.367656618444442,-0.08928194215342888,20,150,20,250,14,0.27,30,25,12,False,100,3,0.02,False,200,10
744,2.188611460591816,1.84378853539039,0.24698769794207243,0.0959605464854155,2.3481967185828037,-0.07979262899549389,25,125,80,120,20,0.25,30,15,10,True,100,8,,True,50,30
223,2.1881686917771503,1.8898104858588753,0.2581286400412166,0.09935124463685542,2.3609149117339383,-0.08637310997839387,15,150,80,200,14,0.33,30,20,10,True,100,10,0.03,True,200,10
875,2.187889778958496,1.7238709585688898,0.21709707543591206,0.08622978991882217,2.3215338563192027,-0.0668220386803533,30,75,80,250,10,0.15,20,15,12,False,200,4,,False,200,10
272,2.1878125877768664,1.9731954333044301,0.27788056060655064,0.1068855187413169,2.3475045344838636,-0.07984597335349852,30,200,80,150,14,0.27,15,25,10,True,100,4,0.015,False,200,20
738,2.1877900854664727,1.90808368559305,0.26250408035764217,0.10209585716415966,2.3341591636843915,-0.07318453910895928,15,100,30,250,10,0.33,20,30,14,True,50,10,0.02,True,100,20
734,2.1873798200641916,1.9082681094761005,0.2625481030556569,0.10070296687379182,2.365389132113279,-0.08900465602454355,30,150,80,250,20,0.15,30,25,15,False,200,4,0.02,True,100,30
421,2.1871940726764993,2.0867089317181704,0.3039296184925566,0.11424585676355248,2.380022825311738,-0.09641437631761929,30,200,30,250,20,0.2,15,25,10,False,100,6,0.02,False,200,20
38,2.186723943499663,1.8410557554340927,0.24632058539455737,0.09332323121690626,2.406147298696041,-0.10971167759818912,25,100,30,200,14,0.27,15,20,14,True,50,3,0.02,False,200,20
87,2.184301320959981,1.820073441510655,0.24117727523443788,0.09530892013656499,2.3145950421863946,-0.06514686061320696,10,50,30,150,14,0.25,20,20,12,True,100,6,0.01,True,100,20
736,2.18321243579736,1.9903688121803789,0.28188193715578813,0.10714888417325644,2.3711754279798174,-0.09398149609122863,15,100,30,120,10,0.25,30,30,15,True,200,6,,False,200,10
373,2.182722136398658,1.9294745925751389,0.26759214598064096,0.10377812689195831,2.336746806537634,-0.07701233506948779,20,125,30,250,10,0.15,20,25,15,False,50,4,0.01,False,100,10
445,2.1823604923530078,1.8422353733835295,0.24660862540755812,0.09686358180473004,2.3240644654863982,-0.07085198656669522,25,200,30,200,20,0.3,20,20,11,False,200,10,0.04,True,50,10
65,2.18224264848541,2.0051221189779564,0.28530185316699397,0.10780856798773684,2.382038242931841,-0.09989779722321568,20,150,50,250,10,0.3,30,30,12,False,50,10,0.01,False,50,30
496,2.1817613955790627,1.8731291324156123,0.2541106851550976,0.0993210015450052,2.329397467453306,-0.07381803593712155,20,200,80,150,20,0.4,30,30,13,False,100,6,0.01,True,50,30
230,2.1811902108882677,1.9144014820563777,0.26401061641864754,0.103042868723609,2.32522350995226,-0.07201664953199605,30,100,20,250,20,0.2,20,25,14,True,30,8,,False,100,10
98,2.1795651845228448,1.8179731471208602,0.24066035580002865,0.09560074350317517,2.303460846950417,-0.06194783121378622,15,100,80,200,14,0.15,30,20,14,False,100,4,0.01,True,200,30
66,2.1786471249958037,1.9335998052755423,0.2685692208369701,0.10351018363823912,2.3499718709798745,-0.0856623729920355,20,75,20,200,14,0.35,30,25,10,True,200,10,0.01,False,50,10
822,2.178380904784805,1.9009427736116604,0.26079742111747173,0.10053130975649034,2.355452973223364,-0.08853603421927958,25,150,30,250,14,0.35,15,20,11,False,50,4,0.04,True,100,10
