config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,ema_fast,ema_slow,atr_n,sep_k
700cfb448ba5,3.260753904796332,0.01908653797704546,-0.25448275862069525,4352.036999999997,0.01908653797704546,2.431148837112244,7.332026339299707,-0.25448275862069525,1229,50,200,20,0.1
fad9cd952a57,3.3067544791032106,0.09993766904561499,-0.2568221587984897,4405.8415,0.09993766904561499,2.4423813978509084,7.3779443704131085,-0.2568221587984897,1219,50,200,20,0.15
401bbf57af2d,3.2932942970916357,0.10813253165129792,-0.2568221587984897,4459.529500000006,0.10813253165129792,2.508482845697103,7.263267513926506,-0.2568221587984897,1211,50,200,20,0.2
e39b203f2de4,3.346399550932435,0.14342762989741137,-0.2568221587984897,4463.117499999999,0.14342762989741137,2.540409438662807,7.3553615842370865,-0.2568221587984897,1202,50,200,20,0.25
51a2d3ae2d8e,3.4669281477095626,0.25528608626231125,-0.21562204650728078,4674.257499999995,0.25528608626231125,2.620699317152475,7.524799039713901,-0.21562204650728078,1210,50,250,10,0.05
fe2ab444dabe,3.5156289308443824,0.2912724882661493,-0.21045524727460418,4672.368499999993,0.2912724882661493,2.6663040650188656,7.589310239248133,-0.21045524727460418,1206,50,250,10,0.1
c63d659e7dd0,3.536045628276207,0.38532096621973383,-0.20990034155243154,4648.202999999995,0.38532096621973383,2.645986089088985,7.5768298295199035,-0.20990034155243154,1198,50,250,10,0.15
da3946499b86,3.5213155587119367,0.3291932519850964,-0.20990034155243154,4616.691999999995,0.3291932519850964,2.6628679652306415,7.571885458920072,-0.20990034155243154,1194,50,250,10,0.2
485f7998e773,3.5098184225708606,0.20487407404132058,-0.23184453457885568,4625.363999999992,0.20487407404132058,2.7227575562034536,7.601823637467807,-0.21862443269546272,1187,50,250,10,0.25
f5c2b96105d5,3.4521223166706254,0.2343894888382624,-0.21562204650728078,4667.839999999992,0.2343894888382624,2.597178421459713,7.524799039713901,-0.21562204650728078,1209,50,250,14,0.05
149c55f82a60,3.522426530808048,0.29357853232755077,-0.21045524727460418,4711.7524999999905,0.29357853232755077,2.6843908208484613,7.589310239248133,-0.21045524727460418,1205,50,250,14,0.1
c12072ef0f9b,3.5198036976832134,0.34119895061972266,-0.20990034155243154,4645.422999999997,0.34119895061972266,2.6463266835098453,7.571885458920072,-0.20990034155243154,1198,50,250,14,0.15
ef735c1b878b,3.5171563145404128,0.3560842585104854,-0.21862443269546272,4600.164499999996,0.3560842585104854,2.636441869481454,7.558942815629299,-0.21862443269546272,1192,50,250,14,0.2
5079d6d3dfb8,3.5124892250738218,0.2752605306505717,-0.22109483928321305,4629.121999999996,0.2752605306505717,2.6808807449425225,7.581326399628371,-0.22109483928321305,1187,50,250,14,0.25
7e53ab48b5d9,3.464822996788931,0.23937428690935367,-0.2117980629766577,4674.233499999993,0.23937428690935367,2.5973807976818266,7.557713905775613,-0.2117980629766577,1209,50,250,20,0.05
9e0ec54be1e1,3.491029037144736,0.24692792280083598,-0.20990034155243154,4677.162499999996,0.24692792280083598,2.657145646370154,7.569013542263217,-0.20990034155243154,1204,50,250,20,0.1
1c7dee140894,3.540550354826396,0.38511390256309314,-0.21862443269546272,4671.760999999999,0.38511390256309314,2.6584072421303278,7.578129919785768,-0.21862443269546272,1195,50,250,20,0.15
cb983e011ec6,3.514206608690936,0.3380599854098063,-0.22109483928321305,4597.947500000002,0.3380599854098063,2.6232334410346305,7.581326399628371,-0.22109483928321305,1194,50,250,20,0.2
07f693d9a63e,3.482643935763074,0.2657483849813803,-0.22109483928321305,4559.409,0.2657483849813803,2.6167213708068973,7.565462051500946,-0.22109483928321305,1183,50,250,20,0.25
77f7f8cfb56d,3.3597023999326905,0.2536188317100173,-0.21536471248772293,4568.831999999995,0.2536188317100173,2.721045667209067,7.104442700878988,-0.21536471248772293,1183,50,300,10,0.05
95a13ba12c71,3.3418979445555856,0.21658778243665405,-0.21536471248772293,4534.33699999999,0.21658778243665405,2.7046633503511157,7.104442700878988,-0.21536471248772293,1178,50,300,10,0.1
da9c5e16392b,3.2565396353739757,0.19546474882804055,-0.21536471248772293,4481.303499999984,0.19546474882804055,2.742525834988914,6.831628322304972,-0.21536471248772293,1171,50,300,10,0.15
3a43700c5a0e,3.248937976688863,0.16659002903868353,-0.21536471248772293,4442.497999999984,0.16659002903868353,2.722316363863414,6.8579075371644915,-0.21536471248772293,1167,50,300,10,0.2
130dfacb603a,3.3315236325376403,0.2397062874808045,-0.21536471248772293,4510.416999999985,0.2397062874808045,2.7285625495595878,7.026302060572529,-0.21536471248772293,1164,50,300,10,0.25
f091b5409551,3.3572771115303426,0.26056989433163,-0.21536471248772293,4570.578999999994,0.26056989433163,2.706818739380411,7.104442700878988,-0.21536471248772293,1184,50,300,14,0.05
d8816b9693d6,3.356621595813492,0.247738075717576,-0.21536471248772293,4566.23049999999,0.247738075717576,2.717684010843912,7.104442700878988,-0.21536471248772293,1178,50,300,14,0.1
