variant,period,seg_id,entry_ts,exit_ts,size,duration_bars,ret_end,mae,mfe
baseline_no_shock,2023-2025,147,2023-05-03 18:05:00+00:00,2023-05-03 18:45:00+00:00,2.0,9,-0.01341264595725955,-0.019656941428256913,0.0
baseline_no_shock,2023-2025,149,2023-05-03 19:05:00+00:00,2023-05-04 03:00:00+00:00,2.0,84,0.03513237056880558,-0.005511459632379867,0.0660041875204076
baseline_no_shock,2023-2025,151,2023-05-04 17:05:00+00:00,2023-05-04 19:30:00+00:00,2.0,30,-0.0022250415397256917,-0.008244243311210875,0.00021370919849617032
baseline_no_shock,2023-2025,153,2023-05-04 22:05:00+00:00,2023-05-05 03:15:00+00:00,2.0,63,-0.002673559828835659,-0.005517772412704125,0.005306723594887597
baseline_no_shock,2023-2025,155,2023-05-05 03:35:00+00:00,2023-05-05 04:05:00+00:00,2.0,7,0.00040436599744086976,0.0,0.0013946500728061473
baseline_no_shock,2023-2025,157,2023-05-05 05:45:00+00:00,2023-05-05 05:50:00+00:00,2.0,2,-0.0012618416207322847,-0.0012618416207322847,0.0
baseline_no_shock,2023-2025,159,2023-05-09 10:15:00+00:00,2023-05-09 14:25:00+00:00,1.0,51,-0.0014030690742015128,-0.004005169506191564,0.003247669158212396
baseline_no_shock,2023-2025,161,2023-05-09 17:30:00+00:00,2023-05-10 02:20:00+00:00,2.0,95,-0.005498394888783675,-0.005721671564971276,0.0036468523777311024
baseline_no_shock,2023-2025,163,2023-05-11 00:50:00+00:00,2023-05-11 04:20:00+00:00,1.0,43,-0.002496131349614683,-0.002674812301892815,0.0012756988918456447
baseline_no_shock,2023-2025,165,2023-05-23 23:50:00+00:00,2023-05-24 01:30:00+00:00,2.0,21,-0.0023052915898096327,-0.003282561931279515,0.0018995536049026818
baseline_no_shock,2023-2025,167,2023-05-24 04:50:00+00:00,2023-05-24 07:45:00+00:00,2.0,36,-0.00269852220204736,-0.01081830952742835,0.0029056511113971784
